lane_file,opportunity_id,source_id,quality_status,quality_flags,status
jobs.csv,c1a03a53fd146f54,kpmg-de,ready,,Open
jobs.csv,22836df63a60c592,kpmg-de,ready,,Open
jobs.csv,c461cecb95a684b3,kpmg-de,ready,,Open
jobs.csv,ddfd51fe56b55700,ey-ch,ready,,Open
jobs.csv,db35f6a5476b9197,kpmg-de,ready,,Open
jobs.csv,9321385ac32ada92,kpmg-de,ready,,Open
jobs.csv,5ac2687167628979,kpmg-de,ready,,Open
jobs.csv,6930a5088541e692,deloitte-de,ready,,Open
jobs.csv,062a46e5d908317a,kpmg-de,ready,,Open
jobs.csv,a9bc61385de465f1,deloitte-at,ready,,Open
jobs.csv,778c8d1fbf02e17d,deloitte-at,ready,,Open
jobs.csv,8c7e11141d0ea659,deloitte-uk,ready,,Open
jobs.csv,c7d70f2bc7382b9d,pwc-de,ready,,Open
jobs.csv,fa6782aa02e138ab,pwc-de,ready,,Open
jobs.csv,0a8cdb704a14533b,deloitte-ch,ready,,Open
jobs.csv,6140af979301d2a8,kpmg-de,ready,,Open
jobs.csv,e87ff12bfaba1be1,deloitte-at,ready,,Open
jobs.csv,22a19be6f968f5f7,ey-ch,ready,,Open
jobs.csv,dbc2c454304b7116,deloitte-ch,ready,,Open
jobs.csv,f22585b877ebfc78,kpmg-de,ready,,Open
jobs.csv,52346da765af0181,deloitte-ch,ready,,Open
jobs.csv,db5fa0fb51520190,pwc-de,ready,,Open
jobs.csv,170ac68966f401c8,deloitte-at,ready,,Open
jobs.csv,3bdd1451d667d185,ey-ch,ready,,Open
jobs.csv,b1c1b759dc949048,deloitte-nordics,ready,,Open
jobs.csv,18be0ce86abb47d6,deloitte-at,ready,,Open
jobs.csv,25cd1bab39aee0ef,deloitte-at,ready,,Open
jobs.csv,983e7becfc2ca0c1,ey-fi,ready,,Open
jobs.csv,ba2cda1398225fb6,kpmg-de,ready,,Open
jobs.csv,a5968948844a3299,deloitte-ch,ready,,Open
jobs.csv,f00b47820ddd61c2,pwc-de,ready,,Open
jobs.csv,07586f214d83f038,kpmg-de,ready,,Open
jobs.csv,d0731209e11793b6,deloitte-uk,ready,,Open
jobs.csv,4f1861571d7bdfc8,deloitte-uk,ready,,Open
jobs.csv,527d82b47865b1e8,ey-de,ready,,Open
jobs.csv,3c5f99ed7c589889,pwc-de,ready,,Open
jobs.csv,2589678e6efa7184,ey-uk,ready,,Open
jobs.csv,220910415a95b693,kpmg-de,ready,,Open
jobs.csv,5a68696d63dc6b80,pwc-uk,ready,,Open
jobs.csv,1b40a7f72ba6c887,ey-fi,ready,,Open
jobs.csv,7c5844dba5654fde,pwc-uk,ready,,Open
jobs.csv,ed3b03dc926f1921,deloitte-uk,ready,,Open
jobs.csv,69e1109d97a43883,deloitte-nordics,ready,,Open
jobs.csv,574887fd69451698,deloitte-nordics,ready,,Open
jobs.csv,cc5d9739be66b966,pwc-de,review,thin_description,Open
jobs.csv,64b28c7a7fd9c143,deloitte-uk,ready,,Open
jobs.csv,b4319651764e1b94,ey-ch,ready,,Open
jobs.csv,760427d4e3115d8d,pwc-uk,ready,,Open
jobs.csv,1bcc885a71fe948e,deloitte-uk,ready,,Open
jobs.csv,2813259323b9d49e,deloitte-uk,ready,,Open
jobs.csv,2241a41f6003ba2b,deloitte-uk,ready,,Open
jobs.csv,ef16e2ff5228c8b2,deloitte-uk,ready,,Open
jobs.csv,e061815f2a2ee0be,deloitte-uk,ready,,Open
jobs.csv,d8bb7e3bc349d515,kpmg-de,ready,,Open
jobs.csv,95993975304a87ab,deloitte-uk,ready,,Open
jobs.csv,09156bc6047f937b,deloitte-uk,ready,,Open
jobs.csv,13ac7498ec63f0fc,pwc-uk,ready,,Open
jobs.csv,74becb9ab10b1a70,pwc-de,ready,,Open
jobs.csv,c62b05492998a2e1,kpmg-de,ready,,Open
jobs.csv,f0d0c27cefe0e217,kpmg-de,ready,,Open
jobs.csv,d06c24bd43ca32aa,deloitte-at,ready,,Open
jobs.csv,5f9c0be1131cc252,deloitte-at,ready,,Open
jobs.csv,18f416d46739a72a,pwc-de,ready,,Open
jobs.csv,e467d6b576294bba,pwc-de,ready,,Open
jobs.csv,f44f8a2c0ab58f30,ey-ch,ready,,Open
jobs.csv,01f1c2a113db6620,pwc-de,review,thin_description,Open
jobs.csv,6f5fc7db8c9681c7,deloitte-nordics,ready,,Open
jobs.csv,a238bb3e5c2a81d7,ey-se,ready,,Open
jobs.csv,0b758afc461fceaa,deloitte-ch,ready,,Open
jobs.csv,1e1417db17582571,deloitte-uk,ready,,Open
jobs.csv,110a389eb3b42c30,kpmg-de,ready,,Open
jobs.csv,f343c48699d427a1,kpmg-de,ready,,Open
jobs.csv,cf03d04ef0e3ed32,kpmg-de,ready,,Open
jobs.csv,6a3bb439ae527fed,deloitte-de,ready,,Open
jobs.csv,00aa896c12c80c31,deloitte-uk,ready,,Open
jobs.csv,34392cb26ead5c3d,deloitte-at,ready,,Open
jobs.csv,12b48a4c7088852b,kpmg-de,ready,,Open
jobs.csv,1faa44e379a29d99,pwc-uk,ready,,Open
jobs.csv,5a0e3b6f1da7accb,deloitte-uk,ready,,Open
jobs.csv,10af64d22206415f,pwc-de,ready,,Open
jobs.csv,20a4187b383b631a,kpmg-de,ready,,Open
jobs.csv,5d8a392ce013f569,ey-cz,ready,,Open
jobs.csv,d94c8d22009150d9,deloitte-nordics,ready,,Open
jobs.csv,0d270b1497dad1dc,deloitte-nordics,ready,,Open
jobs.csv,bfcfb4102ff00eed,kpmg-de,ready,,Open
jobs.csv,50030460f5ce0d94,kpmg-de,ready,,Open
jobs.csv,0f03d42c4d04145d,kpmg-de,ready,,Open
jobs.csv,d5e0048154575bb8,deloitte-uk,ready,,Open
jobs.csv,726edd5c6105d4b5,pwc-uk,ready,,Open
jobs.csv,1b54ca441735c8d5,kpmg-de,ready,,Open
jobs.csv,a5d9ac1d52b3b893,pwc-uk,ready,,Open
jobs.csv,66d7e9eff4f30643,pwc-de,ready,,Open
jobs.csv,92896630df905f6c,deloitte-at,ready,,Open
jobs.csv,9c37fc2a8f2c8906,ey-ch,ready,,Open
jobs.csv,be6669884f53ee2f,pwc-uk,ready,,Open
jobs.csv,b3866ee1cfe60a82,pwc-de,ready,,Open
jobs.csv,99ba21154fc3edf5,deloitte-uk,ready,,Open
jobs.csv,4dc2241526c0b896,deloitte-uk,ready,,Open
jobs.csv,a296b1178dedb9b1,ey-ch,ready,,Open
jobs.csv,33213700633e4b52,deloitte-uk,ready,,Open
jobs.csv,b8bd33d013e76157,deloitte-at,ready,,Open
jobs.csv,a99288602b3449cd,pwc-de,ready,,Open
jobs.csv,262adef6df7ccf02,deloitte-uk,ready,,Open
jobs.csv,899a83476ac7de01,deloitte-uk,ready,,Open
jobs.csv,eeb8d9a930a626a0,deloitte-uk,ready,,Open
jobs.csv,a71d5f69aaf9171a,deloitte-uk,ready,,Open
jobs.csv,e85839345d5852d1,deloitte-ch,ready,,Open
jobs.csv,349fa5121c0577cd,pwc-de,ready,,Open
jobs.csv,4a089e737c6edf8f,kpmg-de,ready,,Open
jobs.csv,bf2018a2da38f8d3,ey-uk,ready,,Open
jobs.csv,2511245493dc5ee3,pwc-uk,ready,,Open
jobs.csv,a156fee9f58ed434,pwc-uk,ready,,Open
jobs.csv,95e08fc81fa9b225,pwc-uk,ready,,Open
jobs.csv,4c27e139819d6306,pwc-uk,ready,,Open
jobs.csv,a0fc07c180a4cc2d,ey-uk,ready,,Open
jobs.csv,513e60989f2a985e,ey-cz,ready,,Open
jobs.csv,d87affe6604e5503,kpmg-de,review,thin_description,Open
jobs.csv,0e57de43a38541ed,deloitte-at,ready,,Open
jobs.csv,0ee98a4f04c3f3f8,ey-ch,ready,,Open
jobs.csv,870a59358811238b,deloitte-uk,ready,,Open
jobs.csv,8bc830cdcac87e27,pwc-uk,ready,,Open
jobs.csv,b9856b8778dc88c9,deloitte-uk,ready,,Open
jobs.csv,c81508b3cf7c9fcf,kpmg-de,ready,,Open
jobs.csv,a4498c83195a6891,ey-uk,ready,,Open
jobs.csv,82a30065993395c2,pwc-uk,ready,,Open
jobs.csv,139c825ff2fa4604,pwc-uk,ready,,Open
jobs.csv,1c4db8307a6c1d72,pwc-uk,ready,,Open
jobs.csv,22ca68933ad666d6,deloitte-uk,ready,,Open
jobs.csv,c746c09212940e18,kpmg-de,ready,,Open
jobs.csv,b3d4ac5560c9ec01,deloitte-uk,ready,,Open
jobs.csv,feca3c60371a4bd3,deloitte-uk,ready,,Open
jobs.csv,66fae02829e1ef8c,pwc-de,review,thin_description,Open
jobs.csv,c1d1d766d3af6df4,kpmg-de,ready,,Open
jobs.csv,9d966d1db9be2b79,deloitte-uk,ready,,Open
jobs.csv,79b5b5f8e1631097,ey-ch,ready,,Open
jobs.csv,5b6fa6587061dcf6,ey-ch,ready,,Open
jobs.csv,f6eff502fb34fd48,ey-cz,ready,,Open
jobs.csv,fcf9b7a2dd0b8507,deloitte-uk,ready,,Open
jobs.csv,519c5e698bd13f3c,ey-fi,ready,,Open
jobs.csv,31f7c129fd24273c,pwc-uk,ready,,Open
jobs.csv,ca4a388924aa45a2,deloitte-uk,ready,,Open
jobs.csv,dea648f4aa7b4d07,deloitte-uk,ready,,Open
jobs.csv,a04be93647d9e9e1,pwc-uk,ready,,Open
jobs.csv,7ee4cd29ffd80263,kpmg-de,ready,,Open
jobs.csv,19b63aa5c6ddc66f,pwc-uk,ready,,Open
jobs.csv,597155e50a434a69,pwc-de,ready,,Open
jobs.csv,87b3ce3981fba937,deloitte-uk,ready,,Open
jobs.csv,87e91c718a74a237,kpmg-de,review,thin_description,Open
jobs.csv,ed1c7c4819d8815a,pwc-uk,ready,,Open
jobs.csv,aa6f698afb56e9a5,pwc-de,ready,,Open
jobs.csv,7ef5266a549d3231,pwc-de,ready,,Open
jobs.csv,b5b66258ebb101d2,ey-de,ready,,Open
jobs.csv,47a91b0fb536ccbd,pwc-de,ready,,Open
jobs.csv,8c0cccf80da8cc0d,ey-se,ready,,Open
jobs.csv,6d6b90fd95b19a04,deloitte-at,ready,,Open
jobs.csv,6e99932868055086,pwc-uk,ready,,Open
jobs.csv,d11da389bc395369,pwc-de,ready,,Open
jobs.csv,85f4e40ac4a6eae9,pwc-de,ready,,Open
jobs.csv,8af36b977bfcf6a3,deloitte-at,ready,,Open
jobs.csv,edd0d98d3a4d20a6,deloitte-uk,ready,,Open
jobs.csv,c7239f1ae1d05260,ey-se,ready,,Open
jobs.csv,5ef851c6c4cff616,ey-ch,ready,,Open
jobs.csv,04dd343237f038aa,deloitte-uk,ready,,Open
jobs.csv,a0cc82edfaec98af,pwc-uk,ready,,Open
jobs.csv,5addde6eb54b170c,pwc-uk,ready,,Open
jobs.csv,43cc9928bbe9e999,pwc-de,ready,,Open
jobs.csv,78815554b9893e09,deloitte-uk,ready,,Open
jobs.csv,03a3a5ae39fb698f,ey-cz,ready,,Open
jobs.csv,1e2c916b770707fc,deloitte-nordics,ready,,Open
jobs.csv,ef29edc753a9a02a,deloitte-uk,ready,,Open
jobs.csv,d808e873acbbdb7a,kpmg-de,ready,,Open
jobs.csv,996f717c55bd25a9,ey-ch,ready,,Open
jobs.csv,9a6719c16348d3c2,deloitte-uk,ready,,Open
jobs.csv,6cfea483095946b2,ey-cz,ready,,Open
jobs.csv,765930316aa8db6b,deloitte-ch,ready,,Open
jobs.csv,6c3c2afc46c15213,pwc-de,ready,,Open
jobs.csv,c739399d4918eecd,kpmg-de,ready,,Open
jobs.csv,d89fbc0b9f2f1af3,pwc-uk,ready,,Open
jobs.csv,5332f86212f6582d,pwc-uk,ready,,Open
jobs.csv,c828d24c42435f6c,deloitte-uk,ready,,Open
jobs.csv,9ffec89d2c43e144,deloitte-uk,ready,,Open
jobs.csv,bf84ebf956d9ad6e,kpmg-de,ready,,Open
jobs.csv,3245813dafba461d,pwc-de,ready,,Open
jobs.csv,cf123cece687c08b,deloitte-uk,ready,,Open
jobs.csv,f493b113bc453397,deloitte-uk,ready,,Open
jobs.csv,cfdc10a56f94a80b,deloitte-uk,ready,,Open
jobs.csv,f4ba4e140e52c4b7,deloitte-at,ready,,Open
jobs.csv,07a149196c13527a,deloitte-uk,ready,,Open
jobs.csv,04818bea2d298966,deloitte-uk,ready,,Open
jobs.csv,94c898ded97a0d83,deloitte-uk,ready,,Open
jobs.csv,4d7476119c6e8aed,pwc-uk,ready,,Open
jobs.csv,235e348e593f0ed1,deloitte-uk,ready,,Open
jobs.csv,795b5ec661adac48,deloitte-ch,ready,,Open
jobs.csv,aacb12f5d3d98785,pwc-de,ready,,Open
jobs.csv,41636473aeab5bab,pwc-de,review,thin_description,Open
jobs.csv,75d9b6a4f0633714,deloitte-de,ready,,Open
jobs.csv,41737d5ad4f0e6d7,deloitte-uk,ready,,Open
jobs.csv,a5b441fb87c54c50,kpmg-de,review,thin_description,Open
jobs.csv,2d4ae857a42c92a3,deloitte-ch,ready,,Open
jobs.csv,7f0a7aca3f172333,kpmg-de,review,thin_description,Open
jobs.csv,7d3757b0928db737,deloitte-uk,ready,,Open
jobs.csv,35a4aa4178601592,kpmg-de,ready,,Open
jobs.csv,abf97ebf28740230,pwc-de,ready,,Open
jobs.csv,cb78074b843f1f4b,kpmg-de,ready,,Open
jobs.csv,51f38a24adeb7e4b,deloitte-uk,ready,,Open
jobs.csv,460458504e19c069,deloitte-uk,ready,,Open
jobs.csv,be84d8d8350422b5,deloitte-uk,ready,,Open
jobs.csv,ca771f111b9bcd51,kpmg-de,ready,,Open
jobs.csv,060cc5db023cc8e0,ey-at,review,thin_description,Open
jobs.csv,e8d9390abb390758,pwc-uk,ready,,Open
jobs.csv,8ffae4b4edb25bc1,pwc-de,ready,,Open
jobs.csv,ecc8f7b7dd6ff4fc,deloitte-uk,ready,,Open
jobs.csv,48b1f120a6e35439,deloitte-ch,ready,,Open
jobs.csv,3ebb17935d4fba28,pwc-uk,ready,,Open
jobs.csv,5b5a1d8027e1ff99,kpmg-de,ready,,Open
jobs.csv,f63d9c0419c64292,kpmg-de,ready,,Open
jobs.csv,deed60d16ed3d868,deloitte-ch,ready,,Open
jobs.csv,2501233df3a6882b,deloitte-uk,ready,,Open
jobs.csv,45693032e6193a14,ey-uk,ready,,Open
jobs.csv,1544b693c7de9b0e,ey-at,review,thin_description,Open
jobs.csv,8e10a4d7a0ef853c,ey-at,review,thin_description,Open
jobs.csv,e3465b4f2ba39e27,ey-at,ready,,Open
jobs.csv,2e052d97201c32de,pwc-uk,ready,,Open
jobs.csv,1f550eda8cb98aa0,pwc-uk,ready,,Open
jobs.csv,550e2723b47aef80,pwc-uk,ready,,Open
jobs.csv,0546a5dd7834895d,pwc-uk,ready,,Open
jobs.csv,47d9f2c5d098094e,ey-se,ready,,Open
jobs.csv,1c81533f82d30dcf,kpmg-de,ready,,Open
jobs.csv,d77d6fb86f09bfa5,deloitte-nordics,ready,,Open
jobs.csv,028f21f1dea31e24,ey-de,ready,,Open
jobs.csv,6eaf64c62308f6b5,pwc-de,ready,,Open
jobs.csv,bf502430b7214e71,deloitte-uk,ready,,Open
jobs.csv,e74f5144af212b54,kpmg-de,ready,,Open
jobs.csv,9f3fd1568c04d4f7,kpmg-de,ready,,Open
jobs.csv,07614743c517bfa3,kpmg-de,ready,,Open
jobs.csv,7a95e6383fab51a1,kpmg-de,ready,,Open
jobs.csv,fe58ad92434d875e,pwc-uk,ready,,Open
jobs.csv,ead879bdd83f6f74,pwc-de,ready,,Open
jobs.csv,c674aacb7afae135,pwc-uk,ready,,Open
jobs.csv,2544d59ed59fa22f,pwc-de,review,thin_description,Open
jobs.csv,cd4fa60bd00eff8e,pwc-de,ready,,Open
jobs.csv,6f65600cad7982cd,deloitte-uk,ready,,Open
jobs.csv,7b71341fa5af7605,deloitte-ch,ready,,Open
jobs.csv,ad5cfb978e742cbb,pwc-uk,ready,,Open
jobs.csv,fd95ec17cf781e61,pwc-uk,ready,,Open
jobs.csv,a1f3c6330475e135,pwc-de,ready,,Open
jobs.csv,47e8862086db2b62,pwc-uk,ready,,Open
jobs.csv,8c4675eff1c8bc7d,deloitte-nordics,ready,,Open
jobs.csv,98a6746c2c92416d,ey-uk,ready,,Open
jobs.csv,af3d4df737a7198a,ey-de,ready,,Open
jobs.csv,29d9de72cd3832d4,pwc-uk,ready,,Open
jobs.csv,ff6023617b9c5e87,kpmg-de,ready,,Open
jobs.csv,103c5d4a0e6663aa,ey-uk,ready,,Open
jobs.csv,49d60c2b1bb267bc,deloitte-uk,ready,,Open
jobs.csv,70396c93d23001de,deloitte-uk,ready,,Open
jobs.csv,4c527c6ed992e043,pwc-uk,ready,,Open
jobs.csv,929cb39a4c4fa85a,deloitte-de,ready,,Open
jobs.csv,34bede57d1f45f0a,deloitte-uk,ready,,Open
jobs.csv,daf665522622bab9,deloitte-uk,ready,,Open
jobs.csv,59c9ca221ec64a6c,pwc-uk,ready,,Open
jobs.csv,af88210b0942e262,pwc-uk,ready,,Open
jobs.csv,c1009bb3a1b55418,kpmg-de,ready,,Open
jobs.csv,4c4eac890234a0a1,pwc-uk,ready,,Open
jobs.csv,c32a745d02ab890f,deloitte-uk,ready,,Open
jobs.csv,bd977bc8120090a9,deloitte-uk,ready,,Open
jobs.csv,7ba0c20b2ea540ec,kpmg-de,review,thin_description,Open
jobs.csv,05c66c8dab21e4fe,pwc-de,ready,,Open
jobs.csv,d5ff425dfc0c4790,ey-de,ready,,Open
jobs.csv,4e4a1c24e6401786,pwc-de,ready,,Open
jobs.csv,fe265d2add539482,deloitte-nordics,ready,,Open
jobs.csv,19877ce6373b534c,pwc-uk,ready,,Open
jobs.csv,9d93247ff73786c2,pwc-de,review,thin_description,Open
jobs.csv,8f70e59c3b0b9662,ey-uk,ready,,Open
jobs.csv,49fa580dfc20af5c,ey-uk,ready,,Open
jobs.csv,fd5e2e30d71ddf9e,ey-uk,ready,,Open
jobs.csv,c053a08a179d25f1,ey-uk,ready,,Open
jobs.csv,a3b1155899651417,deloitte-nordics,ready,,Open
jobs.csv,cb14e2457ebb2655,deloitte-uk,ready,,Open
jobs.csv,e16ba1a1db0d311f,pwc-uk,ready,,Open
jobs.csv,c70302008b68fa31,pwc-uk,ready,,Open
jobs.csv,bdd6d5b3990943a6,pwc-uk,ready,,Open
jobs.csv,feee1651daf1988f,pwc-uk,ready,,Open
jobs.csv,542fbf920a8b4c2b,pwc-uk,ready,,Open
jobs.csv,a4bb5c4bdde5db68,pwc-uk,ready,,Open
jobs.csv,cb48d429c4f26304,ey-uk,ready,,Open
jobs.csv,262b78c1067ea6fd,pwc-de,ready,,Open
jobs.csv,991962c4c6461aa0,deloitte-uk,ready,,Open
jobs.csv,985f4fc61f228e9f,deloitte-uk,ready,,Open
jobs.csv,bde57329ae379536,deloitte-uk,ready,,Open
jobs.csv,cc58e2fa76ccf3f1,kpmg-de,ready,,Open
jobs.csv,4e67bf3a0ace5632,deloitte-uk,ready,,Open
jobs.csv,4238cb315ecfa0f7,pwc-de,ready,,Open
jobs.csv,a811e8c5b097f1d2,deloitte-uk,ready,,Open
jobs.csv,183329a2167c3bf0,pwc-uk,ready,,Open
jobs.csv,d09c517395ff0895,pwc-de,review,thin_description,Open
jobs.csv,cf0e3adb980eebb9,deloitte-uk,ready,,Open
jobs.csv,0b223f8338847c96,ey-uk,ready,,Open
jobs.csv,f7d5e6f96e8533b2,pwc-de,ready,,Open
jobs.csv,af54a4361f890e30,pwc-uk,ready,,Open
jobs.csv,5bb598f30a30527d,pwc-uk,ready,,Open
jobs.csv,725053470a5740ce,kpmg-de,ready,,Open
jobs.csv,a6cd7d179aa927b9,deloitte-nordics,ready,,Open
jobs.csv,bbf39762dc9088a3,kpmg-de,review,thin_description,Open
jobs.csv,de49e0381f3f87cf,pwc-de,ready,,Open
jobs.csv,ee1b306c7a5900e3,pwc-de,review,thin_description,Open
jobs.csv,2d1052a18e58aad0,ey-de,ready,,Open
jobs.csv,352f55dfa46ad4ce,pwc-uk,ready,,Open
jobs.csv,638bbfee9ff1916c,pwc-de,ready,,Open
jobs.csv,45bd43e2fbff1b44,pwc-uk,ready,,Open
jobs.csv,e66bb465378d8ee7,pwc-uk,ready,,Open
jobs.csv,2d3e10412d7e9d9b,pwc-de,ready,,Open
jobs.csv,ad230c95c70483bd,pwc-de,review,thin_description,Open
jobs.csv,98b6fa8b28d6734e,pwc-de,ready,,Open
jobs.csv,d22564e7b8be12a6,deloitte-uk,ready,,Open
jobs.csv,134c7426879e345d,pwc-de,ready,,Open
jobs.csv,736eacf8ca6c16cf,pwc-de,ready,,Open
jobs.csv,2e7621ec96a3208e,pwc-de,review,thin_description,Open
jobs.csv,e7878adf47542a68,pwc-de,ready,,Open
jobs.csv,e46ad01e6033c212,pwc-de,review,thin_description,Open
jobs.csv,da0ba4f8687596ad,deloitte-uk,ready,,Open
jobs.csv,6e3dc13ec88a87a8,pwc-uk,ready,,Open
jobs.csv,e6e0326fb7200e60,kpmg-de,ready,,Open
jobs.csv,965686e516ba3299,pwc-uk,ready,,Open
jobs.csv,6cdb6100cee4e571,pwc-de,review,thin_description,Open
jobs.csv,550444be72a25f38,deloitte-uk,review,thin_description,Open
jobs.csv,be64576425b74bd6,deloitte-ch,ready,,Open
jobs.csv,13651ab95b40b3b5,ey-ch,ready,,Open
jobs.csv,64efc24ff2ead2c4,pwc-uk,ready,,Open
jobs.csv,d4b6bb08ea274a99,kpmg-de,ready,,Open
jobs.csv,32db577fe8367e9a,kpmg-de,ready,,Open
jobs.csv,82bcaeb360ce3687,pwc-de,ready,,Open
jobs.csv,2fcb7ad1bffe95ec,pwc-uk,ready,,Open
jobs.csv,6e854a2ca16fec92,ey-uk,ready,,Open
jobs.csv,640eac4fa251ffbe,pwc-uk,ready,,Open
jobs.csv,e0feeed7098c51e9,deloitte-at,ready,,Open
jobs.csv,9feab268cf43b05d,pwc-de,ready,,Open
jobs.csv,ad28330eac402480,deloitte-uk,ready,,Open
jobs.csv,83508fb3da8c35d4,pwc-uk,ready,,Open
jobs.csv,a54b86ed98fa3b36,kpmg-de,ready,,Open
jobs.csv,91964ba89c0d561b,ey-cz,ready,,Open
jobs.csv,3f042629f572a849,pwc-de,ready,,Open
jobs.csv,17e9218edd138aaa,deloitte-uk,ready,,Open
jobs.csv,f5a54081575edd85,pwc-uk,ready,,Open
jobs.csv,ec60c6aadd73ea18,pwc-de,ready,,Open
jobs.csv,1699c59e58b00859,pwc-de,ready,,Open
jobs.csv,0f882dc80d435edd,pwc-de,ready,,Open
jobs.csv,e8e327b34b8fc6d6,pwc-de,review,thin_description,Open
jobs.csv,0a65b1f038dcb9c2,deloitte-ch,ready,,Open
jobs.csv,4501960f2e85fa16,ey-uk,ready,,Open
jobs.csv,652692befecb921f,deloitte-nordics,ready,,Open
jobs.csv,c5c3e65bee3ee487,deloitte-nordics,ready,,Open
jobs.csv,462fa7a1a2a879f8,pwc-de,review,thin_description,Open
jobs.csv,76d4ca534edbe827,pwc-de,ready,,Open
jobs.csv,094141c243c31839,deloitte-de,ready,,Open
jobs.csv,f0b6434b521a907f,kpmg-de,ready,,Open
jobs.csv,21ff6fb0bae1c56e,deloitte-uk,ready,,Open
jobs.csv,285943c681880a7f,ey-ch,ready,,Open
jobs.csv,8fe797a980d186bd,deloitte-uk,ready,,Open
jobs.csv,f3386247c9d57313,deloitte-uk,ready,,Open
jobs.csv,bcc10acc0226aa26,kpmg-de,ready,,Open
jobs.csv,0a17972613cdc40d,pwc-uk,ready,,Open
jobs.csv,6aa409367cdc1400,pwc-uk,ready,,Open
jobs.csv,1b1106f2bbe5954e,deloitte-at,ready,,Open
jobs.csv,c095c32e4dad5229,ey-uk,ready,,Open
jobs.csv,4f39e49255cf5290,ey-uk,ready,,Open
jobs.csv,57ff1b03f57d89fd,deloitte-nordics,ready,,Open
jobs.csv,69f0eedce8b96c14,deloitte-de,ready,,Open
jobs.csv,f3f928cec48fcec7,pwc-de,ready,,Open
jobs.csv,ab7e45416cbe964e,deloitte-uk,ready,,Open
jobs.csv,48f018f67f67aaa5,kpmg-de,ready,,Open
jobs.csv,393077364061efa7,ey-uk,ready,,Open
jobs.csv,6907f67c9cb76122,pwc-uk,ready,,Open
jobs.csv,f0d4cb5e6f5dab96,pwc-uk,ready,,Open
jobs.csv,8476b5c573334a44,deloitte-de,ready,,Open
jobs.csv,2e2172032b344990,kpmg-de,ready,,Open
jobs.csv,01d74e7e95d424db,deloitte-ch,ready,,Open
jobs.csv,1b904a2ceb2a52ef,deloitte-at,ready,,Open
jobs.csv,8c7d13053343873c,deloitte-ch,ready,,Open
jobs.csv,fd9eb0626d33f098,ey-ch,review,thin_description,Open
jobs.csv,89b8055643e26bf9,kpmg-de,ready,,Open
jobs.csv,da14b75272830758,kpmg-de,ready,,Open
jobs.csv,0fcb5a65a565f8ae,kpmg-de,ready,,Open
jobs.csv,de22c63b85914f34,pwc-uk,ready,,Open
jobs.csv,6445f559bd38755c,kpmg-de,review,thin_description,Open
jobs.csv,d74f47c4cf59aaf9,deloitte-uk,ready,,Open
jobs.csv,fe87a79aaeb32db5,ey-de,ready,,Open
jobs.csv,468302b88eb776f9,kpmg-de,review,thin_description,Open
jobs.csv,593e436e6e36c79d,pwc-de,review,thin_description,Open
jobs.csv,d4362ac2ab1f70ec,deloitte-uk,ready,,Open
jobs.csv,3ec534b8625f8dd6,deloitte-uk,ready,,Open
jobs.csv,f858e706bb4263aa,deloitte-ch,ready,,Open
jobs.csv,a916b4567772678d,ey-de,ready,,Open
jobs.csv,aee2e494f2ae76c8,pwc-uk,ready,,Open
jobs.csv,96a8fb284a61de28,pwc-uk,ready,,Open
jobs.csv,724d8bac8b493d88,pwc-de,ready,,Open
jobs.csv,e28121e8f2ed0410,pwc-de,ready,,Open
jobs.csv,41aa63355abe240d,pwc-de,ready,,Open
jobs.csv,1b4eb5efd4a7359d,deloitte-ch,ready,,Open
jobs.csv,f1a50d076aff2476,deloitte-uk,ready,,Open
jobs.csv,d69237606e1e1acf,deloitte-uk,ready,,Open
jobs.csv,fe7d53279af729e6,ey-ch,ready,,Open
jobs.csv,40ca34ed851d40b2,ey-ch,ready,,Open
jobs.csv,b9870c6ed1168814,ey-cz,review,thin_description,Open
jobs.csv,d5a06c8fbd2f2b31,ey-ch,ready,,Open
jobs.csv,f6fe9904f3ada7e4,deloitte-ch,ready,,Open
jobs.csv,4555508f4b73f0c0,pwc-uk,ready,,Open
jobs.csv,4ef8e748978b3acb,deloitte-uk,ready,,Open
jobs.csv,3b06c6ca73e57739,deloitte-uk,ready,,Open
jobs.csv,683feb4d7d39f921,kpmg-de,ready,,Open
jobs.csv,4767dad5b24f605c,ey-uk,ready,,Open
jobs.csv,81087c00084c13dd,pwc-uk,ready,,Open
jobs.csv,b72814e1a103d3d0,kpmg-de,ready,,Open
jobs.csv,0391a3a87fb55f0a,deloitte-at,review,thin_description,Open
jobs.csv,ffa738c40a93f2fd,ey-de,ready,,Open
jobs.csv,a3836d929fd36cf4,deloitte-uk,ready,,Open
jobs.csv,034d52ccd01b4746,deloitte-uk,ready,,Open
jobs.csv,e68196b355d4932c,pwc-uk,ready,,Open
jobs.csv,e64c9372458138a4,deloitte-uk,ready,,Open
jobs.csv,bdfea06f01bcd7e3,deloitte-de,ready,,Open
jobs.csv,7f3da37f221e5013,pwc-de,review,thin_description,Open
jobs.csv,cc8c4a1f45db20e7,pwc-de,ready,,Open
jobs.csv,8cb183099931133f,pwc-de,review,thin_description,Open
jobs.csv,156c4733b960b542,pwc-uk,ready,,Open
jobs.csv,3530f82d932ed104,ey-cz,ready,,Open
jobs.csv,380ebbe9e5374b89,pwc-uk,ready,,Open
jobs.csv,439d6cab33e9c215,pwc-de,ready,,Open
